x,y
1.2509,5.4543
9.2646,9.087
0.1767,3.078
8.0093,8.068
5.4604,1.7536
1.2083,6.936
0.5423,9.5461
7.8628,3.8459
6.1307,9.3081
7.8739,6.9191
5.3693,4.8207
0.0177,3.3126
1.0223,5.422
7.1118,2.4843
7.1291,2.6814
7.6641,6.8705
0.4278,8.3069
8.9441,1.1056
2.7962,0.6131
2.8578,2.3248
4.5073,4.753
3.224,0.1689
4.2594,0.599
1.6273,2.5077
0.255,0.1643
7.794,8.7051
4.8183,6.924
6.6987,8.0746
3.6333,1.7934
8.8421,0.9962
7.6507,5.9288
5.6586,1.4125
4.423,8.2697
5.1817,6.0912
8.1129,2.5646
1.1551,4.6849
5.3582,2.0414
6.5769,0.2217
2.4125,0.5651
7.869,5.8566
1.4112,4.7134
3.8656,9.8796
3.6651,2.1982
6.1685,2.3499
9.8354,8.2275
2.2982,3.6462
1.2611,1.3057
3.3611,8.3965
5.3225,2.0477
4.2536,5.1174
4.9391,5.0444
4.0904,3.7165
6.4067,8.3832
4.1647,8.6899
8.7935,0.0673
0.9747,9.6353
3.4504,2.8748
1.3553,6.2381
6.814,6.7024
0.7565,2.8019
7.8666,7.0853
4.6579,2.3153
0.6264,8.9981
1.6132,5.9995
8.5406,2.624
1.7136,2.7086
4.2741,4.3
1.1499,9.3488
5.9328,0.9258
6.0015,0.3889
1.4282,2.887
2.7912,8.2936
4.1863,9.6784
0.7684,1.572
6.9488,7.1905
7.9278,4.6243
7.667,1.0369
0.3046,4.5762
1.6103,2.2224
5.0364,4.6605
1.8193,5.7877
4.279,3.3065
3.7772,0.5019
0.2629,5.1713
8.7753,6.1192
8.8279,9.4271
7.4889,6.1937
0.5146,4.349
5.1059,6.6621
0.2929,9.4007
4.1341,8.9394
0.0502,9.539
4.6919,8.9942
0.0787,3.4962
8.9354,6.0987
0.9952,7.2355
9.6183,0.4772
7.0282,8.4128
0.7405,4.7613
5.3344,6.0339
7.045,0.9412
7.306,7.4112
2.9258,8.8897
4.2127,5.9896
1.4244,6.3271
2.6008,3.4345
1.1456,1.9326
7.5428,7.7315
4.4438,4.6334
1.3333,4.9694
7.618,7.5307
1.0718,1.5529
9.1062,1.6525
7.7563,7.0871
7.3573,4.0519
8.2356,4.7862
1.152,9.3656
9.436,3.9456
1.5094,3.57
9.5944,3.9899
1.8641,5.9402
9.4205,4.0436
7.3505,3.6392
5.1633,2.0786
5.6518,6.6052
4.5226,5.8364
9.3374,2.568
4.6044,9.3457
6.3556,9.2858
7.0226,2.6973
0.9214,9.2779
4.068,8.1789
1.5423,9.1485
3.1117,0.381
5.7512,2.7604
2.2444,7.6437
4.8813,1.9867
3.0166,9.335
4.5567,4.7752
2.279,6.0621
0.0134,0.2033
3.2003,6.9408
1.4484,0.5813
1.4568,1.9855
6.7463,9.0951
5.6935,5.7814
1.4851,2.3815
2.4011,4.707
6.7105,7.4077
1.5539,9.1754
3.5902,4.0875
9.1959,7.3636
7.955,9.0726
5.5039,3.2289
1.7345,3.2891
3.682,3.1385
3.0188,4.737
9.5372,2.446
2.8434,5.7076
4.314,3.7498
2.9228,2.8849
3.9236,5.8506
1.7392,9.0276
5.513,2.6472
9.0403,8.8527
1.3739,2.2257
1.5578,1.7533
2.2439,0.8958
8.5844,2.0178
2.1816,9.4094
7.7434,0.0704
9.6911,5.1807
1.2359,8.1746
9.0543,3.4756
6.5065,9.0719
3.477,4.2562
9.1009,9.7772
4.1529,1.066
5.7713,7.5461
6.4515,4.6494
9.2821,0.6241
2.6184,8.0669
4.3678,5.4997
3.4096,6.9835
9.5453,8.0513
2.2646,0.3128
3.5363,1.3778
4.1137,0.6668
6.0134,3.3949
6.9431,0.4017
9.3925,4.1925
1.8105,6.8533
7.6698,8.1345
8.9691,0.6584
7.1774,4.5877
6.1206,6.4359
5.2213,1.9097
9.9042,5.492
1.7774,0.7025
0.7567,5.5081
9.207,9.3014
9.0666,9.3998
2.246,0.3372
9.2674,7.4799
8.2294,1.5822
3.9071,4.3097
7.2532,1.5802
8.0196,5.399
8.5318,6.4806
3.0961,7.6452
6.1237,0.788
9.4376,9.8576
1.9579,3.2033
6.4021,8.172
4.0211,5.7819
7.5599,8.6853
6.4899,1.0366
2.85,5.6767
5.6617,1.8481
9.8382,0.8688
3.1153,5.0322
9.7893,5.3507
5.7473,5.8776
7.1679,4.9394
6.1988,5.4779
9.6865,4.1869
3.1263,2.4325
5.7103,2.1623
1.8416,1.5863
6.9918,3.8668
1.9306,9.9959
3.5275,5.5218
3.0769,9.4318
3.5954,7.0878
4.9548,1.3383
0.2115,2.2486
4.5573,6.3387
7.4439,7.4053
5.3656,3.154
9.6872,1.7155
6.2947,8.9957
5.6491,0.187
2.5331,5.1029
0.0669,4.0539
4.8949,4.3733
2.8434,0.0676
3.0132,3.9749
5.5449,3.3578
0.9537,0.3167
8.7235,2.7004
1.3056,2.7595
1.8577,7.6234
5.7474,5.8789
0.9326,2.1328
7.0284,2.1916
6.0931,0.9656
2.7605,6.6874
2.127,4.3038
1.3416,6.8469
0.9509,1.0207
7.0551,5.3453
7.8025,7.2077
4.2554,3.7773
2.8972,3.3552
0.5018,5.0136
5.522,3.2759
5.0142,7.4863
7.6568,4.3702
4.3132,6.0294
1.9688,9.5084
5.8148,7.3676
0.1242,3.3824
0.3914,0.3087
5.7406,7.2453
8.7997,8.551
4.7654,1.6573
1.1337,9.4369
9.7388,2.799
9.7172,6.9005
2.1997,4.0001
8.1487,3.0495
5.9714,4.2777
9.8729,5.1401
6.9005,6.1937
1.4214,5.2759
0.909,4.5961
5.5695,7.8702
5.1291,3.1016
2.0062,6.006
8.6173,7.0557
1.7194,6.6791
1.9114,0.6019
4.4311,8.7208
5.1342,9.9093
6.3765,8.3041
3.7459,9.4423
0.8406,5.2306
3.6238,3.6665
3.7554,4.4841
2.3983,0.9216
8.6737,8.7543
6.5734,7.7223
2.7586,5.3505
8.2518,7.5901
6.9919,7.8582
2.3539,0.7852
0.7833,6.8235
2.5226,2.9544
8.0604,0.0948
4.36,1.8186
6.0429,3.4962
2.7235,2.6428
3.0517,8.6699
9.0283,1.5348
8.1,6.5244
3.5148,3.5776
4.5094,2.305
6.9694,3.3407
9.0358,0.0012
0.8507,3.6132
0.9011,7.6345
5.1107,9.7882
1.0388,3.6495
0.7978,4.6572
7.5801,5.1083
8.5756,0.3936
6.3994,8.1929
6.6219,9.5295
0.6352,1.2706
0.9007,5.7247
3.4426,8.8234
2.4162,4.342
2.3307,1.3149
3.6739,4.7713
7.9217,8.3349
2.5607,0.403
7.2873,5.0398
6.6094,7.7732
8.6798,3.7363
0.582,4.1833
7.1393,2.4442
9.9239,2.4488
0.6532,5.5448
3.6803,1.4207
4.1004,0.4022
3.7107,8.9253
5.0245,4.5472
3.5289,6.2877
2.4691,6.1906
1.0498,0.9503
3.7306,2.6569
5.3624,6.242
7.9324,0.2829
8.4303,4.8333
6.7711,1.803
1.6326,5.3639
3.5316,5.6173
7.5647,0.6026
8.411,3.9866
4.5847,6.0939
0.5289,1.2257
2.4563,3.1233
2.4519,7.2813
1.3546,7.6197
1.4225,5.854
9.8848,0.9454
9.3599,2.8018
2.2999,0.2111
5.5662,1.035
6.7476,1.6604
7.821,4.2343
3.2805,2.387
3.7404,1.2326
2.0189,2.4532
7.0955,6.2975
0.2333,5.2447
0.2254,4.3117
5.876,6.1358
8.2766,8.7751
7.5671,7.7231
8.6359,0.9474
7.2737,0.4116
2.9829,8.4474
7.9358,2.5892
3.9484,3.0465
8.07,9.8033
6.0094,9.7991
0.6286,5.7703
8.3377,2.4746
5.4322,4.9474
4.1971,5.5647
8.8269,0.8715
8.4641,7.9435
5.6706,1.2039
6.0387,6.4776
9.3166,2.0967
3.1482,4.1679
3.4635,6.1937
3.6878,1.2507
9.9106,0.1614
2.5943,0.2246
5.9697,8.6787
6.5405,8.0757
8.4976,0.3155
8.3884,1.7724
6.3825,8.1654
5.193,1.5931
5.4358,5.3503
5.1169,5.7571
3.9851,3.9263
4.7801,1.7939
0.2532,9.0635
8.4145,6.4682
1.9012,0.7909
6.3819,9.7067
9.8552,1.4639
8.1329,7.5403
6.802,6.5308
8.9285,2.8202
3.2455,0.4088
6.5275,7.164
2.1333,6.5141
8.2146,2.8644
2.4339,0.4943
9.9184,1.4961
6.7671,2.3706
8.9557,5.097
8.4471,3.4383
1.6551,5.3148
9.3998,2.9179
8.7666,3.9783
8.6848,6.0
2.9167,2.8815
3.1252,0.7026
2.992,6.1374
5.2395,7.4131
6.9707,7.401
1.3086,0.7924
0.5281,2.0794
2.107,7.081
3.492,5.0591
2.7153,2.4937
1.8609,9.2004
5.855,8.6249
7.5413,7.2737
6.2729,2.7339
2.5771,7.0166
9.3186,8.855
2.9799,5.4581
6.2939,6.2573
9.0776,0.5923
7.7982,6.7036
6.1404,1.2423
9.7461,1.6434
8.3401,6.1277
9.2287,6.9223
8.5627,4.1829
0.5434,8.4982
0.8828,5.3701
1.3359,6.2279
6.3419,5.8805
2.7272,6.8627
5.5541,9.5432
9.3804,0.8412
4.2771,9.0206
2.8567,5.6022
3.7614,0.6847
2.075,1.2689
0.3148,1.6872
2.1362,6.4969
1.8699,1.536
6.8122,0.7998
7.5673,2.5654
8.6382,5.8799
7.703,6.2659
1.7803,0.9354
2.1607,8.0743
1.7445,6.3758
9.7839,7.2985
4.7818,2.3065
1.9295,6.8413
7.0306,2.1673
5.4074,0.4593
8.2011,8.0663
4.0281,6.558
0.915,5.2293
2.2508,0.1905
6.5191,9.1565
8.5076,5.5003
6.0012,2.4965
9.9067,1.7441
1.5926,1.1117
0.2845,1.0519
0.4235,9.0026
1.7181,7.9433
1.4823,1.0931
0.6374,6.7654
1.7009,8.205
1.3585,6.2106
3.8923,9.302
1.5803,4.4328
8.9259,5.9765
0.7167,4.5683
1.552,6.1032
6.5631,3.7075
5.4618,3.72
5.2905,8.4988
6.8372,7.8232
3.9614,0.4325
6.228,0.1713
6.1561,3.3342
3.4091,0.7613
3.4182,1.6207
1.1583,0.3798
3.9059,4.1839
4.8206,9.9075
2.822,7.617
7.6081,3.9488
7.5489,8.8554
6.1413,3.0892
2.6198,7.5942
4.4723,4.9727
9.5571,3.6245
9.7321,7.2694
7.7906,5.4216
1.6848,9.2651
1.2602,4.761
7.909,3.3178
4.5896,9.783
1.9312,9.9171
6.6766,3.724
2.2711,9.5222
6.4422,7.8916
3.753,5.3741
6.751,5.6552
6.2724,1.9032
2.7804,5.6665
8.4322,8.9005
8.2801,4.1596
3.0844,3.0259
8.4678,7.2774
6.8173,2.8145
2.076,5.7453
5.4768,6.188
3.6986,6.9891
2.2985,4.9721
5.0486,9.6353
6.976,3.8179
1.0431,5.3703
2.2584,9.154
3.5654,2.7097
1.5049,1.5841
0.1071,6.9531
4.9934,6.7425
5.8579,4.5199
2.9784,1.4335
1.4559,7.2907
4.6673,2.0331
2.746,4.7896
3.4122,0.7047
1.3876,9.2339
1.2557,4.7998
3.1944,8.0294
7.82,2.2514
8.9084,8.2334
4.4833,7.7245
1.5113,1.245
7.8634,4.3259
6.7272,4.0336
0.3252,4.5224
9.27,4.0018
0.4094,3.9422
8.0185,1.0741
6.7865,0.5074
6.953,5.9837
5.9264,5.7203
4.9537,2.9764
8.0223,7.5642
2.9267,1.5864
0.5377,2.5665
0.5785,9.9586
2.7453,9.7618
3.5534,9.5673
7.3891,3.9606
4.9554,6.9725
3.4725,4.0935
1.5956,9.4359
1.5397,7.2886
6.0943,8.5428
7.6711,4.4616
0.6822,6.6527
7.6724,6.9593
8.0847,4.9971
5.1278,0.4217
3.1146,0.967
2.6135,0.4996
3.2341,9.4902
9.846,5.3576
6.5282,6.1335
0.964,8.7372
5.3463,6.0102
9.3641,7.2792
8.167,4.368
1.2608,2.9475
0.3619,7.8407
6.9785,0.0466
7.6929,9.5393
8.1216,4.4041
6.4319,1.3255
6.7318,9.5162
6.4492,7.9685
0.4549,1.2301
3.7259,1.1614
9.4009,6.772
8.2115,8.4134
1.5756,9.8472
3.4342,9.3034
1.9222,9.5466
2.5615,6.2041
1.1696,9.9578
6.6183,5.4735
4.2216,7.0586
5.218,0.763
0.5591,4.2112
0.3354,9.7369
3.1206,1.9878
7.7063,0.2855
4.6312,3.1295
6.1833,4.56
2.7068,8.1422
3.1209,3.3539
8.6988,0.2315
1.0652,9.0097
7.369,4.3669
5.4347,9.864
9.6354,4.2848
0.9295,4.1904
0.1082,8.735
1.8897,7.122
1.0555,9.6886
0.3353,1.0824
4.5894,2.8279
0.8234,9.8442
0.9303,6.947
0.2092,7.9161
4.9617,8.0935
3.1428,4.1269
6.9198,3.9459
1.4835,6.9309
7.3501,5.3896
1.8418,5.5457
3.8896,6.1309
4.8112,6.6279
2.5817,0.3146
1.5281,5.7837
7.5611,4.9913
9.0129,0.1373
3.7956,7.7915
6.7166,6.3492
6.7401,6.3339
5.1446,6.5667
4.2645,8.8268
0.3706,3.7355
8.4023,9.3696
2.227,8.7027
1.0468,9.2087
9.4641,4.2068
9.4514,6.4044
0.5347,2.3598
1.9388,7.9229
5.2396,2.1041
1.8727,3.4128
7.9589,3.3644
5.798,5.6842
4.2027,3.5895
8.4527,8.7262
0.0809,3.5358
1.2054,4.9443
5.58,1.3918
4.8269,4.88
5.1026,5.781
8.375,4.8339
5.9958,7.0424
6.9909,8.9781
8.8015,6.7301
3.7442,6.5242
3.8587,8.735
1.7438,6.5386
0.739,5.5245
0.9382,1.588
0.4337,4.0108
9.4534,5.2933
4.984,2.0191
5.9064,6.0995
7.0196,1.8254
7.0054,3.9672
1.5976,5.2629
6.4314,0.1775
7.8504,7.6199
8.5481,5.6868
5.6344,0.3494
8.1438,2.4894
6.3172,7.0292
5.9378,9.0784
1.4541,0.9932
9.3365,8.8698
5.4351,5.3225
5.3265,7.3777
2.3529,3.9155
5.0779,6.0951
3.0041,0.0721
3.3551,7.6794
6.5366,6.4654
3.7798,5.7171
8.0628,6.0311
1.3081,5.6923
8.968,7.9361
8.0892,9.4156
2.9759,4.6455
0.7194,1.8099
9.5397,0.4692
2.3476,3.0141
4.6789,5.9367
9.5971,9.5
9.7973,3.5686
4.9692,1.0625
6.719,7.7225
3.9229,8.3237
8.4572,4.2782
8.5001,7.3296
3.5496,4.9937
6.6943,6.1465
9.2718,5.0158
6.2829,3.9111
3.4524,0.3074
9.1008,1.7702
2.7228,5.1012
1.2118,6.2806
9.5475,0.6833
1.7352,2.8159
0.6065,9.9678
3.8138,8.9409
1.8998,4.7673
0.5325,9.6758
5.8438,7.0993
9.3281,0.0245
2.6787,5.4729
5.6875,3.7131
5.7444,9.9341
7.9758,1.5487
9.9928,5.6398
0.3261,6.462
9.3251,2.6618
7.3463,5.4798
2.9404,2.702
3.8076,3.4782
3.6867,0.076
4.0098,8.6809
9.218,7.643
3.5701,3.5913
0.3462,1.9124
0.8926,5.6232
8.1576,2.9659
7.6719,1.5162
8.2775,4.8939
6.8619,8.6358
1.57,5.6621
4.8234,6.1626
1.4224,9.5836
9.3319,2.7045
7.0367,9.025
0.3124,2.7923
0.6019,9.142
7.5413,1.7607
5.6046,6.6699
9.7683,7.77
6.555,3.8377
5.1557,6.5771
9.8472,6.5536
4.3689,8.5524
1.3058,2.3216
7.5525,4.3815
2.3015,0.1139
0.2419,2.6234
7.6403,9.8083
2.4199,8.0135
1.0545,4.7027
5.7401,9.6886
6.9353,5.7483
4.1881,1.845
8.2722,0.4053
2.7775,7.0001
8.0004,4.3495
4.5741,4.6472
7.5713,8.5152
0.4724,3.743
4.0554,0.8135
1.1916,2.7323
9.4621,2.1116
7.8407,0.7221
6.6616,9.1499
7.1188,5.6695
2.1077,2.6463
4.6869,1.7932
1.4139,8.7857
8.4958,1.4627
5.0718,0.6697
9.1427,7.3322
6.919,7.1569
7.4115,1.6258
3.3244,9.2086
0.7135,6.2387
0.7626,6.3615
3.2005,7.7075
0.95,7.2917
4.5378,7.7364
7.2433,9.1808
6.7499,6.2911
1.6108,1.0562
5.4834,0.6912
9.9094,8.7597
1.756,9.0734
9.3146,1.9597
7.7336,5.0799
0.7669,4.0831
1.1039,8.8513
4.1895,5.2767
8.4591,9.8898
8.8164,3.7637
2.9996,2.7624
8.7126,1.0964
7.5487,4.061
4.9725,8.6002
7.2467,7.3446
9.3947,9.5105
9.4941,9.492
2.6537,8.3634
7.3606,9.1683
1.5621,6.4273
3.5591,3.7521
4.4038,0.9218
0.8071,4.851
8.1215,7.8388
8.0099,4.5107
9.4089,5.4222
9.9635,5.3591
3.2322,2.9245
6.6981,3.2864
5.5587,4.9257
8.7197,4.252
7.9377,4.2547
4.7423,8.7849
8.0254,6.424
5.976,4.7317
7.7299,2.7243
0.5067,6.908
2.0238,7.304
0.2245,0.5603
7.7393,8.2493
9.9666,7.2826
6.7686,9.9314
6.4776,4.7357
1.4745,0.2729
5.74,3.5079
1.4222,3.9444
2.5944,8.4947
4.3114,3.619
1.2253,8.7041
8.9475,7.702
9.5415,9.4681
2.5834,2.4628
7.3149,2.6434
8.9572,6.1031
0.5525,1.7928
1.3419,9.5285
9.4476,5.5628
3.9722,9.4582
4.0237,8.8317
9.5018,4.8468
4.2503,2.2573
9.5015,3.8645
3.3794,9.0979
1.5065,0.9525
5.5319,6.7827
0.1165,2.465
4.4925,4.9095
8.3706,2.1131
7.6703,3.846
2.5909,4.2614
0.4409,9.2753
3.8189,9.0576
6.9027,0.449
4.0705,2.8555
0.2664,8.423
2.0759,8.1374
9.1542,4.5584
5.4881,5.7553
2.9399,8.3773
7.0617,6.7791
5.9421,4.5425
8.8141,8.1233
4.2599,7.2051
0.0293,7.2886
2.742,3.9969
9.6017,5.7527
0.6896,9.5371
9.7684,7.2437
2.0295,8.8595
7.5842,6.2809
5.4368,5.6605
6.6397,2.3764
4.3229,7.0876
9.3526,8.6998
1.8095,0.0944
7.1561,9.6468
5.0618,2.4854
9.396,9.7731
0.762,7.6253
3.9307,1.7362
4.4272,1.669
5.5412,4.6613
7.0918,3.1197
1.511,3.3864
0.9798,9.8039
9.1203,0.0636
2.6615,3.6999
1.3879,5.6262
1.5621,0.1013
7.0615,8.0119
8.4559,2.1393
0.0563,7.1678
8.4821,9.2737
4.1266,6.9763
0.5776,9.7791
8.482,8.8552
1.7767,6.7041
2.3118,2.7818
2.8552,8.6609
2.2614,3.165
9.9815,6.3524
6.8653,4.0477
7.3464,9.361
2.1644,9.4535
5.0801,6.2256
7.7684,7.8593
9.3373,1.6687
5.1674,6.4655
4.8129,3.4823
3.9551,6.867
7.448,5.1648
9.5718,9.0757
3.827,7.2773
2.3722,8.3612
9.1813,8.9569
4.545,9.5215
3.5423,3.015
6.8116,4.5017
2.3173,0.8332
2.6291,2.7722
6.2529,6.4892
5.318,8.0627
4.9121,0.2007
9.1948,1.7195
1.9783,4.9097
4.571,7.7468
7.0943,8.1913
6.3074,0.7707
7.6099,2.2039
6.1108,1.309
0.8312,9.0457
5.1962,7.9138
3.6159,6.2543
5.5239,2.4866
0.5885,6.1461
1.2685,9.7521
1.8107,3.3659
4.5139,4.6639
1.0823,8.2265
0.9008,2.8853
9.9571,8.2935
7.8078,1.2513
7.2883,6.7758
4.2227,5.907
0.3824,9.7673
3.9967,1.3474
8.2691,2.8169
8.4541,1.5041
7.0738,4.1421
9.3529,1.688
9.5977,7.0872
2.2001,6.6359
6.6143,1.4349
1.9366,7.8681
7.0981,3.1414
1.133,7.4477
2.0709,2.7729
4.4042,9.1874
9.4041,4.4002
4.4608,5.3612
8.5482,7.3418
7.7429,0.3416
6.0227,0.4977
1.3643,2.8209
3.9686,3.0223
0.5067,9.9447
1.1783,1.0316
3.2659,2.7744
9.6671,1.6651
9.0391,6.58
9.0843,2.1343
8.2185,2.9449
2.8081,9.4083
3.0151,3.9655
4.1761,5.775
9.7496,3.3241
3.7661,6.2913
3.5866,3.9388
9.3935,1.1828
7.1868,2.4928
9.867,3.0025
6.3243,3.7127
8.0884,0.4613
4.3973,2.3768
1.754,0.2528
4.2045,5.2615
7.6538,7.7977
1.4865,6.8757
6.4776,8.1845
1.2814,1.0104
3.2403,3.3587
1.9012,4.2359
2.575,3.6036
9.3766,6.253
5.1224,1.4454
6.1365,3.0482
7.0614,1.1876
5.7792,4.0601
5.2088,5.4732
9.9339,2.4313
2.6256,2.9314
2.7813,0.2869
9.1766,0.11
9.4656,1.6857
3.0502,6.7549
4.6983,4.5789
4.9639,0.6417
8.4042,6.1761
1.2714,7.5631
2.4677,1.0455
3.698,5.0549
5.2969,0.1457
4.537,9.4761
2.2988,4.062
8.3548,8.6047
5.3575,5.8167
8.4515,6.9464
9.1631,0.3036
2.7506,1.9444
6.3598,5.5967
8.8531,7.9044
7.6692,1.4391
1.3635,8.003
6.2717,0.035
5.4517,8.0465
8.3891,3.2767
6.2349,1.8562
4.7766,9.0553
9.0622,5.563
1.4385,6.1988
2.2529,5.4066
8.5847,0.4722
6.5277,7.2815
0.6629,5.2914
9.6127,0.4251
3.8773,7.7308
7.2743,3.1813
6.3551,9.57
7.9433,4.9817
0.0895,8.718
9.0401,0.6928
7.2323,4.8477
4.3836,4.1257
5.5823,1.1583
7.4752,0.4938
2.7767,3.0643
6.2015,4.043
2.3912,2.3692
8.0408,1.5285
5.9913,9.6467
8.6449,9.9468
3.9872,6.9213
6.7666,8.3344
0.5322,1.6632
7.2874,6.9588
2.5046,6.2554
4.7739,3.5511
3.3769,8.1493
1.3102,4.8623
5.8086,3.9103
2.0689,9.3422
8.6744,3.7387
5.0516,1.6767
6.3508,5.1851
1.0966,4.5975
6.8954,1.0476
1.207,5.4333
6.6487,7.829
2.8959,5.7763
3.4862,9.7736
9.8219,3.568
4.3669,7.5206
9.0589,7.9523
4.3751,0.6163
4.8675,9.4565
0.8301,3.5805
5.3037,0.3484
2.0571,6.8797
6.9989,0.7171
0.7186,6.2499
0.6908,0.1823
3.0317,5.7266
4.681,0.0612
1.448,8.0342
8.6179,1.0564
4.1939,1.0967
5.0699,9.5405
1.5224,3.6296
3.1721,2.9374
5.8947,3.0661
4.8996,9.5591
1.7857,9.8985
3.8766,8.5005
7.2029,0.5024
2.6617,1.1975
7.3212,8.9467
7.0116,9.7091
4.2882,9.8379
6.217,1.1373
2.9341,1.644
6.4531,3.8795
3.37,6.8197
6.2791,9.4853
6.136,8.2934
3.2284,8.9935
2.3937,9.8736
8.7087,1.224
5.2884,7.2489
9.4718,2.5469
3.3778,5.221
2.8632,8.3003
7.6407,3.3378
8.1515,6.2773
0.207,7.4786
1.5627,8.7216
2.8988,2.6331
5.0649,0.6224
1.5652,8.8082
3.5033,5.0478
8.5835,8.5981
2.0903,9.2416
1.9198,5.3753
5.4557,6.0239
9.5084,6.2002
0.7241,6.0697
9.9047,9.7174
6.6491,5.4888
3.6395,9.8571
3.0741,3.9713
1.3958,6.9706
6.9283,8.3133
6.4618,1.399
5.4944,6.093
9.2225,2.8245
6.3615,4.5818
2.0233,4.6123
8.1523,4.6419
8.0626,8.9903
7.5469,6.8054
6.9424,4.2696
5.3088,3.6268
5.606,5.7655
6.7854,3.7509
1.3042,0.307
7.3822,3.1089
6.6792,3.9515
3.1815,1.8728
1.9239,7.8752
5.9357,7.7074
7.2025,6.0332
1.6733,7.5413
7.0788,4.3889
1.3969,6.3332
5.4695,1.6889
8.457,8.7726
1.1558,5.1382
7.4228,7.0966
8.3202,4.5323
3.3683,8.1385
1.3632,5.2767
6.2938,4.4972
6.2552,3.1586
8.2227,9.872
3.1932,2.6843
9.8682,3.0013
0.4351,9.3851
1.2206,9.1522
1.0073,2.7621
2.9727,7.5671
4.0706,2.9646
2.4445,1.1329
6.0296,2.504
5.4942,7.9155
2.4984,4.8613
5.7061,5.7207
2.9673,9.2312
6.3677,2.2937
1.3002,3.1249
0.5521,3.8187
5.8504,7.7728
7.9624,2.2248
8.4368,6.4345
7.4341,2.6191
9.3869,3.6776
4.1091,3.624
9.9964,8.2647
9.3722,9.1293
4.7365,8.8902
3.1402,9.1899
2.7369,7.2388
0.9485,1.7296
0.2089,8.9005
4.6003,9.096
6.3075,2.2414
8.5804,6.4011
6.2671,6.8965
7.9939,4.4565
3.1836,2.9874
9.01,9.9032
7.4438,9.0296
5.0219,5.4622
4.3274,0.294
9.3187,9.2101
5.6547,7.7307
9.6398,7.4758
1.3262,0.8343
7.5169,5.6139
1.9949,6.1944
4.703,5.4436
2.2541,3.4749
8.131,1.5361
1.9708,1.4462
0.8266,8.028
9.5856,0.0799
1.2459,3.3705
2.4506,7.9391
7.2596,2.8307
7.2984,9.0117
4.1051,4.353
5.2698,6.478
4.7181,3.0327
7.2247,2.0012
5.776,2.8937
1.5468,1.3916
0.2134,3.7911
9.892,4.7129
8.8764,2.1224
0.6217,6.3647
5.4403,6.4231
5.0682,5.3713
3.367,7.0014
8.2208,2.1473
0.7024,9.583
1.8893,4.3163
6.8246,2.502
9.4943,0.4141
5.8871,1.5141
1.9848,8.7897
2.3173,9.4997
0.859,6.9987
2.7123,5.2402
1.9889,4.3709
4.2581,2.6955
0.8357,3.2503
9.5101,9.3956
8.9128,2.8517
2.3336,9.8803
0.7216,1.0854
6.5117,1.2492
2.7911,3.5075
3.08,3.1062
4.1489,9.8611
2.1878,0.2914
5.8744,0.2988
8.5429,0.7606
9.407,1.9449
1.2049,3.802
3.4927,1.0481
6.724,7.0913
2.367,7.6746
5.5596,0.1997
5.2788,0.8516
2.5841,8.6372
6.956,2.529
9.1549,3.2738
2.4185,3.2936
7.5162,9.972
0.7438,1.825
2.743,1.4548
2.2847,6.4332
8.5433,5.8429
7.3347,1.0409
9.1996,4.487
5.9412,6.8258
1.2215,9.8169
1.4667,7.5557
8.0379,6.3064
1.4349,4.5565
1.4466,2.727
8.7373,1.979
7.1833,1.0764
1.7655,3.6323
4.6437,1.692
2.2359,9.7866
9.0716,2.8053
9.9026,2.9715
9.6782,6.7433
5.7502,8.1633
5.1295,4.9043
4.0459,1.7741
0.3907,3.3408
1.8876,8.433
0.4596,4.8129
8.3146,6.1079
9.0164,8.702
1.4313,0.6806
0.9306,0.0846
9.3489,8.9234
1.8556,6.2932
0.0982,2.1319
9.9291,9.9864
3.6297,3.2667
2.147,5.552
4.4224,1.471
2.6818,4.0028
3.3203,0.9686
0.2101,4.429
2.155,3.7733
9.3743,7.4916
9.7961,9.144
3.3482,2.8204
0.0476,3.8513
2.195,9.4749
4.8177,4.628
0.1811,9.9292
6.7292,4.8353
0.4665,1.8532
8.8005,9.7621
8.4752,8.7672
8.6845,6.2915
5.7585,5.3076
6.8359,5.6572
5.0164,4.9766
3.5191,6.0492
0.5595,0.9064
6.0392,7.1615
2.292,7.3152
2.5754,4.0641
6.9538,9.3364
1.3452,8.6845
9.2122,8.5298
9.1103,6.0401
0.856,7.2743
0.926,5.2512
0.7093,6.5963
5.0265,5.0399
7.5884,5.1164
0.9733,7.8677
5.1819,1.3461
1.3572,7.7622
6.5882,7.865
6.0029,0.8859
2.7799,8.6035
1.9983,4.5693
0.8047,5.1729
6.5629,8.4036
4.1471,8.9776
8.8455,9.8326
2.0944,1.4606
2.3124,1.6575
9.6177,1.1747
6.3724,8.0872
4.2933,7.7273
6.6411,7.7921
3.2113,8.3433
9.583,8.3585
4.4883,4.0289
9.4978,7.6652
6.2671,9.9135
6.8545,1.9251
9.7365,0.5028
6.9228,2.8527
5.2088,7.1716
1.4195,8.987
5.007,9.8189
8.6829,4.1888
0.9774,0.1489
8.5046,4.7332
0.4509,3.7908
1.9301,1.3168
7.3687,0.7071
0.4815,4.5438
0.0083,9.8353
4.8306,7.12
9.5094,4.3171
4.7482,9.9996
7.5547,3.2461
4.1137,0.2218
1.6109,2.9232
5.4878,0.2867
3.2565,8.5489
4.5444,7.6941
4.0725,3.7133
5.5666,8.0388
7.2265,4.6348
2.1043,9.3106
2.6783,7.003
